openmp, cores, time, n, iterations, p, d, checksum
openmp, 20, 0.905793, 894, 23, 0.05, 0.85, 1
openmp, 20, 1.05262, 894, 23, 0.05, 0.85, 1
openmp, 21, 0.354801, 916, 21, 0.05, 0.85, 1
openmp, 21, 0.896406, 916, 21, 0.05, 0.85, 1
openmp, 21, 0.298179, 916, 21, 0.05, 0.85, 1
openmp, 21, 0.143814, 916, 21, 0.05, 0.85, 1
openmp, 21, 0.785217, 916, 21, 0.05, 0.85, 1
openmp, 22, 1.3394, 938, 28, 0.05, 0.85, 1
openmp, 22, 0.339559, 938, 28, 0.05, 0.85, 1
openmp, 22, 0.349262, 938, 28, 0.05, 0.85, 1
openmp, 22, 0.894548, 938, 28, 0.05, 0.85, 1
openmp, 22, 0.187347, 938, 28, 0.05, 0.85, 1
openmp, 23, 0.159636, 959, 23, 0.05, 0.85, 1
openmp, 23, 0.675514, 959, 23, 0.05, 0.85, 1
openmp, 23, 0.446873, 959, 23, 0.05, 0.85, 1
openmp, 23, 0.57465, 959, 23, 0.05, 0.85, 1
openmp, 23, 0.349389, 959, 23, 0.05, 0.85, 1
openmp, 24, 1.01776, 979, 22, 0.05, 0.85, 1
openmp, 24, 0.378679, 979, 22, 0.05, 0.85, 1
openmp, 24, 0.343885, 979, 22, 0.05, 0.85, 1
openmp, 24, 0.173139, 979, 22, 0.05, 0.85, 1
openmp, 24, 0.397729, 979, 22, 0.05, 0.85, 1
