openmp, cores, time, n, iterations, p, d, checksum
openmp, 1, 0.00249696, 200, 30, 0.05, 0.85, 1
openmp, 1, 0.002496, 200, 30, 0.05, 0.85, 1
openmp, 1, 0.00249386, 200, 30, 0.05, 0.85, 1
openmp, 1, 0.00255299, 200, 30, 0.05, 0.85, 1
openmp, 1, 0.00238681, 200, 30, 0.05, 0.85, 1
openmp, 2, 0.00176096, 200, 30, 0.05, 0.85, 1
openmp, 2, 0.00193691, 200, 30, 0.05, 0.85, 1
openmp, 2, 0.00184584, 200, 30, 0.05, 0.85, 1
openmp, 2, 0.00173092, 200, 30, 0.05, 0.85, 1
openmp, 2, 0.00188899, 200, 30, 0.05, 0.85, 1
openmp, 3, 0.00178289, 200, 30, 0.05, 0.85, 1
openmp, 3, 0.00159097, 200, 30, 0.05, 0.85, 1
openmp, 3, 0.00180793, 200, 30, 0.05, 0.85, 1
openmp, 3, 0.00162792, 200, 30, 0.05, 0.85, 1
openmp, 3, 0.00177407, 200, 30, 0.05, 0.85, 1
openmp, 4, 0.00190711, 200, 31, 0.05, 0.85, 1
openmp, 4, 0.00159216, 200, 31, 0.05, 0.85, 1
openmp, 4, 0.001719, 200, 31, 0.05, 0.85, 1
openmp, 4, 0.00166011, 200, 31, 0.05, 0.85, 1
openmp, 4, 0.00161004, 200, 31, 0.05, 0.85, 1
openmp, 5, 0.00188589, 200, 30, 0.05, 0.85, 1
openmp, 5, 0.00162005, 200, 30, 0.05, 0.85, 1
openmp, 5, 0.00181699, 200, 30, 0.05, 0.85, 1
openmp, 5, 0.00211, 200, 30, 0.05, 0.85, 1
openmp, 5, 0.00182605, 200, 30, 0.05, 0.85, 1
openmp, 6, 0.00190091, 200, 36, 0.05, 0.85, 1
openmp, 6, 0.00208187, 200, 36, 0.05, 0.85, 1
openmp, 6, 0.00260806, 200, 36, 0.05, 0.85, 1
openmp, 6, 0.00208807, 200, 36, 0.05, 0.85, 1
openmp, 6, 0.00219202, 200, 36, 0.05, 0.85, 1
