openmp, cores, time, n, iterations, p, d, checksum
openmp, 1, 0.0015049, 200, 10, 0.05, 0.85, 1
openmp, 1, 0.00143099, 200, 10, 0.05, 0.85, 1
openmp, 1, 0.00157595, 200, 11, 0.05, 0.85, 1
openmp, 1, 0.00150299, 200, 11, 0.05, 0.85, 1
openmp, 1, 0.00142193, 200, 10, 0.05, 0.85, 1
openmp, 2, 0.00133586, 200, 10, 0.05, 0.85, 1
openmp, 2, 0.00129914, 200, 11, 0.05, 0.85, 1
openmp, 2, 0.0012579, 200, 11, 0.05, 0.85, 1
openmp, 2, 0.00265694, 200, 55, 0.05, 0.85, 0.969857
openmp, 2, 0.00126481, 200, 11, 0.05, 0.85, 1
openmp, 3, 0.00133085, 200, 12, 0.05, 0.85, 1
openmp, 3, 0.00145006, 200, 12, 0.05, 0.85, 1
openmp, 3, 0.00117016, 200, 12, 0.05, 0.85, 1
openmp, 3, 0.0014112, 200, 12, 0.05, 0.85, 1
openmp, 3, 0.00110912, 200, 11, 0.05, 0.85, 1
openmp, 4, 0.00134397, 200, 12, 0.05, 0.85, 1
openmp, 4, 0.001297, 200, 11, 0.05, 0.85, 1
openmp, 4, 0.00189304, 200, 11, 0.05, 0.85, 1
openmp, 4, 0.001441, 200, 12, 0.05, 0.85, 1
openmp, 4, 0.00143504, 200, 12, 0.05, 0.85, 1
openmp, 5, 0.00151014, 200, 11, 0.05, 0.85, 1
openmp, 5, 0.00285888, 200, 12, 0.05, 0.85, 1
openmp, 5, 0.00134897, 200, 12, 0.05, 0.85, 1
openmp, 5, 0.00143814, 200, 12, 0.05, 0.85, 1
openmp, 5, 0.00194001, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.00142097, 200, 12, 0.05, 0.85, 1
openmp, 6, 0.00140691, 200, 12, 0.05, 0.85, 1
openmp, 6, 0.00144696, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.00145507, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.001472, 200, 11, 0.05, 0.85, 1
openmp, 7, 0.00243711, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.00294805, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.00202608, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.00191498, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.00145602, 200, 11, 0.05, 0.85, 1
openmp, 8, 0.00420594, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00212193, 200, 11, 0.05, 0.85, 1
openmp, 8, 0.00150895, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00398612, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00205302, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.00226998, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.00289392, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.00153494, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.031193, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.00485396, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.0049119, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.00485206, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.00490618, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.00501394, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.00159311, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.00488877, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.00542092, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.004807, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.0128801, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.00212812, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.205259, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.088027, 200, 11, 0.05, 0.85, 1
openmp, 12, 0.0272212, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.00420308, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.204573, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.201174, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.201127, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.127983, 200, 11, 0.05, 0.85, 1
openmp, 13, 0.00330019, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.00399613, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.003227, 200, 11, 0.05, 0.85, 1
openmp, 14, 0.00421596, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.00406194, 200, 11, 0.05, 0.85, 1
openmp, 14, 0.00617504, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.00327611, 200, 11, 0.05, 0.85, 1
openmp, 15, 0.201095, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.202178, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.206118, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.00809813, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.209628, 200, 56, 0.05, 0.85, 0.966814
openmp, 16, 0.205179, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.204194, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.205766, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.207664, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.201241, 200, 11, 0.05, 0.85, 1
openmp, 17, 0.201393, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.207775, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.203695, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.205392, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.208795, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.204196, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.0455019, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.00584912, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.203289, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.0108979, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.00933504, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.019275, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.201448, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.206491, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.00926495, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.00704908, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.00832701, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.20113, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.0118492, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.010097, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.202977, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.20411, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.010911, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.202061, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.201058, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.0548909, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.155756, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.023308, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.202227, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.204866, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.204954, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.205112, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.204135, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.201253, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.203297, 200, 12, 0.05, 0.85, 1
