openmp, cores, time, n, iterations, p, d, checksum
openmp, 9, 0.00324798, 200, 37, 0.05, 0.85, 1
openmp, 9, 0.00379395, 200, 37, 0.05, 0.85, 1
openmp, 10, 0.00325394, 200, 32, 0.05, 0.85, 1
openmp, 10, 0.00349402, 200, 32, 0.05, 0.85, 1
openmp, 10, 0.0047729, 200, 32, 0.05, 0.85, 1
openmp, 10, 0.00262189, 200, 32, 0.05, 0.85, 1
openmp, 10, 0.002774, 200, 32, 0.05, 0.85, 1
openmp, 11, 0.00370097, 200, 32, 0.05, 0.85, 1
openmp, 11, 0.00262189, 200, 32, 0.05, 0.85, 1
openmp, 11, 0.00278187, 200, 32, 0.05, 0.85, 1
openmp, 11, 0.00482106, 200, 32, 0.05, 0.85, 1
openmp, 11, 0.00655603, 200, 32, 0.05, 0.85, 1
openmp, 12, 0.00346303, 200, 31, 0.05, 0.85, 1
openmp, 12, 0.0036521, 200, 31, 0.05, 0.85, 1
openmp, 12, 0.00466895, 200, 31, 0.05, 0.85, 1
openmp, 12, 0.00361109, 200, 31, 0.05, 0.85, 1
openmp, 12, 0.00569701, 200, 31, 0.05, 0.85, 1
openmp, 13, 0.00506186, 200, 39, 0.05, 0.85, 1
openmp, 13, 0.00520802, 200, 39, 0.05, 0.85, 1
openmp, 13, 0.00490093, 200, 39, 0.05, 0.85, 1
openmp, 13, 0.00553393, 200, 39, 0.05, 0.85, 1
openmp, 13, 0.0047431, 200, 39, 0.05, 0.85, 1
openmp, 14, 0.00474691, 200, 37, 0.05, 0.85, 1
openmp, 14, 0.00553608, 200, 37, 0.05, 0.85, 1
openmp, 14, 0.00387192, 200, 37, 0.05, 0.85, 1
openmp, 14, 0.00462103, 200, 37, 0.05, 0.85, 1
openmp, 14, 0.00467896, 200, 37, 0.05, 0.85, 1
openmp, 15, 0.00342417, 200, 32, 0.05, 0.85, 1
openmp, 15, 0.00654006, 200, 32, 0.05, 0.85, 1
openmp, 15, 0.00362086, 200, 32, 0.05, 0.85, 1
openmp, 15, 0.0054791, 200, 32, 0.05, 0.85, 1
openmp, 15, 0.00481296, 200, 32, 0.05, 0.85, 1
openmp, 16, 0.00651407, 200, 38, 0.05, 0.85, 1
openmp, 16, 0.00702119, 200, 38, 0.05, 0.85, 1
openmp, 16, 0.00571799, 200, 38, 0.05, 0.85, 1
openmp, 16, 0.206742, 200, 38, 0.05, 0.85, 1
openmp, 16, 0.0101721, 200, 38, 0.05, 0.85, 1
openmp, 17, 0.0617101, 200, 41, 0.05, 0.85, 1
openmp, 17, 0.00960088, 200, 41, 0.05, 0.85, 1
openmp, 17, 0.00847197, 200, 41, 0.05, 0.85, 1
openmp, 17, 0.00753403, 200, 41, 0.05, 0.85, 1
openmp, 17, 0.00820208, 200, 41, 0.05, 0.85, 1
openmp, 18, 0.00872183, 200, 37, 0.05, 0.85, 1
openmp, 18, 0.008394, 200, 37, 0.05, 0.85, 1
openmp, 18, 0.00764394, 200, 37, 0.05, 0.85, 1
openmp, 18, 0.00976515, 200, 37, 0.05, 0.85, 1
openmp, 18, 0.00537086, 200, 37, 0.05, 0.85, 1
openmp, 19, 0.0095551, 200, 42, 0.05, 0.85, 1
openmp, 19, 0.00990796, 200, 42, 0.05, 0.85, 1
openmp, 19, 0.00649095, 200, 42, 0.05, 0.85, 1
openmp, 19, 0.00867105, 200, 42, 0.05, 0.85, 1
openmp, 19, 0.0134242, 200, 42, 0.05, 0.85, 1
openmp, 20, 0.207903, 200, 49, 0.05, 0.85, 1
openmp, 20, 0.0170159, 200, 49, 0.05, 0.85, 1
openmp, 20, 0.20502, 200, 49, 0.05, 0.85, 1
openmp, 20, 0.203508, 200, 49, 0.05, 0.85, 1
openmp, 20, 0.204384, 200, 49, 0.05, 0.85, 1
openmp, 21, 0.0136261, 200, 38, 0.05, 0.85, 1
openmp, 21, 0.206271, 200, 38, 0.05, 0.85, 1
openmp, 21, 0.202746, 200, 38, 0.05, 0.85, 1
openmp, 21, 0.21845, 200, 38, 0.05, 0.85, 1
openmp, 21, 0.206924, 200, 38, 0.05, 0.85, 1
openmp, 22, 0.204576, 200, 36, 0.05, 0.85, 1
openmp, 22, 0.202823, 200, 36, 0.05, 0.85, 1
openmp, 22, 0.20292, 200, 36, 0.05, 0.85, 1
openmp, 22, 0.023468, 200, 36, 0.05, 0.85, 1
openmp, 22, 0.205353, 200, 36, 0.05, 0.85, 1
openmp, 23, 0.077667, 200, 42, 0.05, 0.85, 1
openmp, 23, 0.203325, 200, 42, 0.05, 0.85, 1
openmp, 23, 0.010401, 200, 42, 0.05, 0.85, 1
openmp, 23, 0.203181, 200, 42, 0.05, 0.85, 1
openmp, 23, 0.206258, 200, 42, 0.05, 0.85, 1
openmp, 24, 0.21689, 200, 34, 0.05, 0.85, 1
openmp, 24, 0.207828, 200, 34, 0.05, 0.85, 1
openmp, 24, 0.20582, 200, 34, 0.05, 0.85, 1
openmp, 24, 0.211131, 200, 34, 0.05, 0.85, 1
openmp, 24, 0.174524, 200, 34, 0.05, 0.85, 1
