openmp, cores, time, n, iterations, p, d, checksum
openmp, 1, 0.00171304, 200, 10, 0.05, 0.85, 1
openmp, 1, 0.00147605, 200, 10, 0.05, 0.85, 1
openmp, 1, 0.00157309, 200, 10, 0.05, 0.85, 1
openmp, 1, 0.00175905, 200, 12, 0.05, 0.85, 1
openmp, 1, 0.00175595, 200, 12, 0.05, 0.85, 1
openmp, 2, 0.00141406, 200, 12, 0.05, 0.85, 1
openmp, 2, 0.00131392, 200, 10, 0.05, 0.85, 1
openmp, 2, 0.00133801, 200, 12, 0.05, 0.85, 1
openmp, 2, 0.00140381, 200, 11, 0.05, 0.85, 1
openmp, 2, 0.0013411, 200, 12, 0.05, 0.85, 1
openmp, 3, 0.00137901, 200, 12, 0.05, 0.85, 1
openmp, 3, 0.0014801, 200, 12, 0.05, 0.85, 1
openmp, 3, 0.00128102, 200, 11, 0.05, 0.85, 1
openmp, 3, 0.00200081, 200, 12, 0.05, 0.85, 1
openmp, 3, 0.00141811, 200, 12, 0.05, 0.85, 1
openmp, 4, 0.00136209, 200, 11, 0.05, 0.85, 1
openmp, 4, 0.00156403, 200, 11, 0.05, 0.85, 1
openmp, 4, 0.00133395, 200, 12, 0.05, 0.85, 1
openmp, 4, 0.00150084, 200, 12, 0.05, 0.85, 1
openmp, 4, 0.00129414, 200, 11, 0.05, 0.85, 1
openmp, 5, 0.00135779, 200, 10, 0.05, 0.85, 1
openmp, 5, 0.001966, 200, 12, 0.05, 0.85, 1
openmp, 5, 0.00134516, 200, 11, 0.05, 0.85, 1
openmp, 5, 0.00156403, 200, 11, 0.05, 0.85, 1
openmp, 5, 0.00154591, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.00148416, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.00135803, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.00148416, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.00190902, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.00165582, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.00227904, 200, 11, 0.05, 0.85, 1
openmp, 7, 0.00149512, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.00158381, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.00434804, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.00551295, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00153399, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00156808, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00164008, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.015785, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00305486, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.00520301, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.00191188, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.201925, 200, 11, 0.05, 0.85, 1
openmp, 9, 0.0693269, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.01245, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.202945, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.00406814, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.006639, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.00463295, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.0125968, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.014703, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.00467491, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.00375509, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.00256801, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.00326705, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.00365996, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.203747, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.00198507, 200, 11, 0.05, 0.85, 1
openmp, 12, 0.0155828, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.0550611, 200, 11, 0.05, 0.85, 1
openmp, 13, 0.0102949, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.00944114, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.00926805, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.00461793, 200, 11, 0.05, 0.85, 1
openmp, 13, 0.0187879, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.00521111, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.00864887, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.205489, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.00536895, 200, 11, 0.05, 0.85, 1
openmp, 14, 0.00265002, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.00442696, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.00546288, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.00361991, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.00563622, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.0083878, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.00549889, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.00968981, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.00747204, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.00735402, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.00756097, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.00433898, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.0142341, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.00453019, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.00444198, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.005687, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.00417995, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.00613713, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.0177538, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.0552258, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.132989, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.00619411, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.00509, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.011029, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.00605106, 200, 11, 0.05, 0.85, 1
openmp, 19, 0.00718188, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.008008, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.0130322, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.00853395, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.00728512, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.201289, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.0618839, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.205763, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.00610304, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.201317, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.202836, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.206034, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.201176, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.203147, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.203864, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.200981, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.00934291, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.00862503, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.20107, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.204119, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.108971, 200, 12, 0.05, 0.85, 1
openmp, 24, 0.201402, 200, 12, 0.05, 0.85, 1
openmp, 24, 0.206235, 200, 53, 0.05, 0.85, 0.971631
openmp, 24, 0.071907, 200, 11, 0.05, 0.85, 1
openmp, 24, 0.20405, 200, 12, 0.05, 0.85, 1
openmp, 24, 0.20105, 200, 12, 0.05, 0.85, 1
