openmp, cores, time, n, iterations, p, d, checksum
openmp, 1, 0.00153804, 200, 11, 0.05, 0.85, 1
openmp, 1, 0.00145602, 200, 11, 0.05, 0.85, 1
openmp, 1, 0.00147104, 200, 10, 0.05, 0.85, 1
openmp, 1, 0.00145197, 200, 11, 0.05, 0.85, 1
openmp, 1, 0.00133204, 200, 11, 0.05, 0.85, 1
openmp, 2, 0.00125313, 200, 12, 0.05, 0.85, 1
openmp, 2, 0.00127387, 200, 12, 0.05, 0.85, 1
openmp, 2, 0.00136304, 200, 11, 0.05, 0.85, 1
openmp, 2, 0.00127602, 200, 11, 0.05, 0.85, 1
openmp, 2, 0.00138807, 200, 11, 0.05, 0.85, 1
openmp, 3, 0.00131297, 200, 12, 0.05, 0.85, 1
openmp, 3, 0.00145507, 200, 12, 0.05, 0.85, 1
openmp, 3, 0.0030632, 200, 54, 0.05, 0.85, 0.973888
openmp, 3, 0.00149298, 200, 11, 0.05, 0.85, 1
openmp, 3, 0.00137377, 200, 12, 0.05, 0.85, 1
openmp, 4, 0.00155282, 200, 12, 0.05, 0.85, 1
openmp, 4, 0.00139403, 200, 11, 0.05, 0.85, 1
openmp, 4, 0.00137901, 200, 12, 0.05, 0.85, 1
openmp, 4, 0.00154018, 200, 12, 0.05, 0.85, 1
openmp, 4, 0.00119901, 200, 11, 0.05, 0.85, 1
openmp, 5, 0.0093081, 200, 11, 0.05, 0.85, 1
openmp, 5, 0.00151491, 200, 11, 0.05, 0.85, 1
openmp, 5, 0.00174904, 200, 11, 0.05, 0.85, 1
openmp, 5, 0.00144815, 200, 12, 0.05, 0.85, 1
openmp, 5, 0.0018971, 200, 12, 0.05, 0.85, 1
openmp, 6, 0.00141096, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.00135517, 200, 12, 0.05, 0.85, 1
openmp, 6, 0.00146484, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.00142598, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.00153184, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.00374317, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.005481, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.00593591, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.0100191, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.00196505, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00169992, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00190115, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00155902, 200, 13, 0.05, 0.85, 1
openmp, 8, 0.0244479, 200, 11, 0.05, 0.85, 1
openmp, 8, 0.00311685, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.00149798, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.0299551, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.0028131, 200, 11, 0.05, 0.85, 1
openmp, 9, 0.0020771, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.00243521, 200, 11, 0.05, 0.85, 1
openmp, 10, 0.00477004, 200, 11, 0.05, 0.85, 1
openmp, 10, 0.0136411, 200, 48, 0.05, 0.85, 0.986043
openmp, 10, 0.00216484, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.00192618, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.0030818, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.200997, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.200315, 200, 11, 0.05, 0.85, 1
openmp, 11, 0.03022, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.00378299, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.00705004, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.00254893, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.00448799, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.00265694, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.0041821, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.00316095, 200, 11, 0.05, 0.85, 1
openmp, 13, 0.00287008, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.011353, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.00289798, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.00793791, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.00377297, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.00588703, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.00599003, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.205225, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.20389, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.037956, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.0101151, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.00319505, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.00440216, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.00393915, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.00430989, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.00386715, 200, 13, 0.05, 0.85, 1
openmp, 16, 0.00511312, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.203479, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.016324, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.00416899, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.00790191, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.00827098, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.00621986, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.0148451, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.00544882, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.201124, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.0559618, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.00888395, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.00521708, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.204782, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.0249071, 200, 11, 0.05, 0.85, 1
openmp, 19, 0.00654316, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.00956511, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.0077281, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.00584102, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.00711799, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.0102088, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.0230589, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.0103459, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.0114071, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.0579829, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.193903, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.202641, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.201757, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.006675, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.205828, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.201126, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.029793, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.00798607, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.127717, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.206438, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.201157, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.201424, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.205262, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.204569, 200, 11, 0.05, 0.85, 1
openmp, 24, 0.204748, 200, 12, 0.05, 0.85, 1
openmp, 24, 0.203347, 200, 12, 0.05, 0.85, 1
openmp, 24, 0.201462, 200, 12, 0.05, 0.85, 1
openmp, 24, 0.20113, 200, 12, 0.05, 0.85, 1
openmp, 24, 0.203236, 200, 12, 0.05, 0.85, 1
