openmp, cores, time, n, iterations, p, d, checksum
openmp, 20, 0.209079, 894, 23, 0.05, 0.85, 1
openmp, 20, 0.011322, 894, 23, 0.05, 0.85, 1
openmp, 20, 0.210697, 894, 23, 0.05, 0.85, 1
openmp, 20, 0.205712, 894, 23, 0.05, 0.85, 1
openmp, 21, 0.073051, 916, 21, 0.05, 0.85, 1
openmp, 21, 0.210261, 916, 21, 0.05, 0.85, 1
openmp, 21, 0.014529, 916, 21, 0.05, 0.85, 1
openmp, 21, 0.0149291, 916, 21, 0.05, 0.85, 1
openmp, 21, 0.010597, 916, 21, 0.05, 0.85, 1
openmp, 22, 0.132389, 938, 19, 0.05, 0.85, 1
openmp, 22, 0.210468, 938, 19, 0.05, 0.85, 1
openmp, 22, 0.147289, 938, 19, 0.05, 0.85, 1
openmp, 22, 0.2096, 938, 19, 0.05, 0.85, 1
openmp, 22, 0.217961, 938, 19, 0.05, 0.85, 1
openmp, 23, 0.215068, 959, 22, 0.05, 0.85, 1
openmp, 23, 0.212845, 959, 22, 0.05, 0.85, 1
openmp, 23, 0.0716839, 959, 22, 0.05, 0.85, 1
openmp, 23, 0.207849, 959, 22, 0.05, 0.85, 1
openmp, 23, 0.217787, 959, 22, 0.05, 0.85, 1
openmp, 24, 0.214954, 979, 25, 0.05, 0.85, 1
openmp, 24, 0.218614, 979, 25, 0.05, 0.85, 1
openmp, 24, 0.205952, 979, 25, 0.05, 0.85, 1
openmp, 24, 0.21138, 979, 25, 0.05, 0.85, 1
openmp, 24, 0.209579, 979, 25, 0.05, 0.85, 1
