openmp, cores, time, n, iterations, p, d, checksum
openmp, 1, 0.00142002, 200, 10, 0.05, 0.85, 1
openmp, 1, 0.00123787, 200, 8, 0.05, 0.85, 1
openmp, 1, 0.00141597, 200, 10, 0.05, 0.85, 1
openmp, 1, 0.00150084, 200, 12, 0.05, 0.85, 1
openmp, 1, 0.00133705, 200, 10, 0.05, 0.85, 1
openmp, 2, 0.00157785, 282, 10, 0.05, 0.85, 1
openmp, 2, 0.00149798, 282, 9, 0.05, 0.85, 1
openmp, 2, 0.00166702, 282, 10, 0.05, 0.85, 1
openmp, 2, 0.00161099, 282, 10, 0.05, 0.85, 1
openmp, 2, 0.00153399, 282, 10, 0.05, 0.85, 1
openmp, 3, 0.00180817, 346, 10, 0.05, 0.85, 1
openmp, 3, 0.00282598, 346, 10, 0.05, 0.85, 1
openmp, 3, 0.00181007, 346, 9, 0.05, 0.85, 1
openmp, 3, 0.0016799, 346, 9, 0.05, 0.85, 1
openmp, 3, 0.0019691, 346, 9, 0.05, 0.85, 1
openmp, 4, 0.001688, 400, 9, 0.05, 0.85, 1
openmp, 4, 0.00176096, 400, 9, 0.05, 0.85, 1
openmp, 4, 0.00170588, 400, 9, 0.05, 0.85, 1
openmp, 4, 0.00163293, 400, 9, 0.05, 0.85, 1
openmp, 4, 0.00182915, 400, 9, 0.05, 0.85, 1
openmp, 5, 0.00247312, 447, 9, 0.05, 0.85, 1
openmp, 5, 0.002074, 447, 8, 0.05, 0.85, 1
openmp, 5, 0.00212312, 447, 9, 0.05, 0.85, 1
openmp, 5, 0.00188613, 447, 9, 0.05, 0.85, 1
openmp, 5, 0.00205708, 447, 9, 0.05, 0.85, 1
openmp, 6, 0.00300312, 489, 9, 0.05, 0.85, 1
openmp, 6, 0.00247908, 489, 9, 0.05, 0.85, 1
openmp, 6, 0.00230002, 489, 9, 0.05, 0.85, 1
openmp, 6, 0.00225687, 489, 9, 0.05, 0.85, 1
openmp, 6, 0.00226688, 489, 8, 0.05, 0.85, 1
openmp, 7, 0.00495791, 529, 8, 0.05, 0.85, 1
openmp, 7, 0.00297499, 529, 8, 0.05, 0.85, 1
openmp, 7, 0.00240898, 529, 8, 0.05, 0.85, 1
openmp, 7, 0.00356102, 529, 8, 0.05, 0.85, 1
openmp, 7, 0.00479889, 529, 9, 0.05, 0.85, 1
openmp, 8, 0.00577211, 565, 8, 0.05, 0.85, 1
openmp, 8, 0.00304604, 565, 8, 0.05, 0.85, 1
openmp, 8, 0.0115721, 565, 8, 0.05, 0.85, 1
openmp, 8, 0.00353003, 565, 9, 0.05, 0.85, 1
openmp, 8, 0.00482392, 565, 8, 0.05, 0.85, 1
openmp, 9, 0.00385094, 600, 9, 0.05, 0.85, 1
openmp, 9, 0.00467801, 600, 8, 0.05, 0.85, 1
openmp, 9, 0.00486302, 600, 8, 0.05, 0.85, 1
openmp, 9, 0.00383306, 600, 8, 0.05, 0.85, 1
openmp, 9, 0.00351286, 600, 8, 0.05, 0.85, 1
openmp, 10, 0.00499988, 632, 8, 0.05, 0.85, 1
openmp, 10, 0.0050261, 632, 8, 0.05, 0.85, 1
openmp, 10, 0.00781202, 632, 8, 0.05, 0.85, 1
openmp, 10, 0.00456595, 632, 8, 0.05, 0.85, 1
openmp, 10, 0.00513697, 632, 8, 0.05, 0.85, 1
openmp, 11, 0.00654912, 663, 8, 0.05, 0.85, 1
openmp, 11, 0.00345922, 663, 8, 0.05, 0.85, 1
openmp, 11, 0.064456, 663, 8, 0.05, 0.85, 1
openmp, 11, 0.100342, 663, 8, 0.05, 0.85, 1
openmp, 11, 0.00473881, 663, 8, 0.05, 0.85, 1
openmp, 12, 0.015887, 692, 8, 0.05, 0.85, 1
openmp, 12, 0.00815701, 692, 8, 0.05, 0.85, 1
openmp, 12, 0.00592899, 692, 8, 0.05, 0.85, 1
openmp, 12, 0.00786018, 692, 8, 0.05, 0.85, 1
openmp, 12, 0.00356317, 692, 8, 0.05, 0.85, 1
openmp, 13, 0.00700998, 721, 8, 0.05, 0.85, 1
openmp, 13, 0.00739408, 721, 8, 0.05, 0.85, 1
openmp, 13, 0.0063808, 721, 8, 0.05, 0.85, 1
openmp, 13, 0.015538, 721, 8, 0.05, 0.85, 1
openmp, 13, 0.00584507, 721, 8, 0.05, 0.85, 1
openmp, 14, 0.00621295, 748, 8, 0.05, 0.85, 1
openmp, 14, 0.0059948, 748, 8, 0.05, 0.85, 1
openmp, 14, 0.00516796, 748, 8, 0.05, 0.85, 1
openmp, 14, 0.00620079, 748, 8, 0.05, 0.85, 1
