openmp, cores, time, n, iterations, p, d, checksum
openmp, 1, 0.00166893, 200, 10, 0.05, 0.85, 1
openmp, 1, 0.0015862, 200, 10, 0.05, 0.85, 1
openmp, 1, 0.00168681, 200, 11, 0.05, 0.85, 1
openmp, 1, 0.00147915, 200, 10, 0.05, 0.85, 1
openmp, 1, 0.00146413, 200, 10, 0.05, 0.85, 1
openmp, 2, 0.0016861, 282, 10, 0.05, 0.85, 1
openmp, 2, 0.00159907, 282, 10, 0.05, 0.85, 1
openmp, 2, 0.00165892, 282, 10, 0.05, 0.85, 1
openmp, 2, 0.001827, 282, 10, 0.05, 0.85, 1
openmp, 2, 0.00177312, 282, 10, 0.05, 0.85, 1
openmp, 3, 0.00186896, 346, 9, 0.05, 0.85, 1
openmp, 3, 0.00192618, 346, 9, 0.05, 0.85, 1
openmp, 3, 0.00275493, 346, 9, 0.05, 0.85, 1
openmp, 3, 0.00196004, 346, 10, 0.05, 0.85, 1
openmp, 3, 0.00185895, 346, 9, 0.05, 0.85, 1
openmp, 4, 0.00178909, 400, 9, 0.05, 0.85, 1
openmp, 4, 0.001791, 400, 9, 0.05, 0.85, 1
openmp, 4, 0.00200891, 400, 9, 0.05, 0.85, 1
openmp, 4, 0.00197196, 400, 9, 0.05, 0.85, 1
openmp, 4, 0.00233984, 400, 9, 0.05, 0.85, 1
openmp, 5, 0.00203395, 447, 9, 0.05, 0.85, 1
openmp, 5, 0.0024209, 447, 9, 0.05, 0.85, 1
openmp, 5, 0.00268507, 447, 9, 0.05, 0.85, 1
openmp, 5, 0.00245595, 447, 9, 0.05, 0.85, 1
openmp, 5, 0.00243807, 447, 9, 0.05, 0.85, 1
openmp, 6, 0.00291085, 489, 8, 0.05, 0.85, 1
openmp, 6, 0.00247502, 489, 9, 0.05, 0.85, 1
openmp, 6, 0.00239897, 489, 8, 0.05, 0.85, 1
openmp, 6, 0.00272918, 489, 9, 0.05, 0.85, 1
openmp, 6, 0.00248909, 489, 9, 0.05, 0.85, 1
openmp, 7, 0.0038352, 529, 8, 0.05, 0.85, 1
openmp, 7, 0.00303602, 529, 8, 0.05, 0.85, 1
openmp, 7, 0.0029552, 529, 8, 0.05, 0.85, 1
openmp, 7, 0.00265908, 529, 9, 0.05, 0.85, 1
openmp, 7, 0.00302386, 529, 8, 0.05, 0.85, 1
openmp, 8, 0.00390291, 565, 8, 0.05, 0.85, 1
openmp, 8, 0.00496507, 565, 8, 0.05, 0.85, 1
openmp, 8, 0.00357103, 565, 8, 0.05, 0.85, 1
openmp, 8, 0.00336909, 565, 8, 0.05, 0.85, 1
openmp, 8, 0.00273705, 565, 8, 0.05, 0.85, 1
openmp, 9, 0.0033319, 600, 8, 0.05, 0.85, 1
openmp, 9, 0.00557899, 600, 8, 0.05, 0.85, 1
openmp, 9, 0.008425, 600, 8, 0.05, 0.85, 1
openmp, 9, 0.00298095, 600, 8, 0.05, 0.85, 1
openmp, 9, 0.010299, 600, 8, 0.05, 0.85, 1
openmp, 10, 0.00489593, 632, 8, 0.05, 0.85, 1
openmp, 10, 0.00829291, 632, 8, 0.05, 0.85, 1
openmp, 10, 0.00332093, 632, 8, 0.05, 0.85, 1
openmp, 10, 0.00325894, 632, 8, 0.05, 0.85, 1
openmp, 10, 0.00678897, 632, 8, 0.05, 0.85, 1
