openmp, cores, time, n, iterations, p, d, checksum
openmp, 14, 0.199626, 748, 5, 0.05, 0.85, 0.99998
openmp, 14, 0.062335, 748, 5, 0.05, 0.85, 0.999769
openmp, 15, 0.00821519, 774, 5, 0.05, 0.85, 1.00002
openmp, 15, 0.00789309, 774, 5, 0.05, 0.85, 0.999981
openmp, 15, 0.00714612, 774, 5, 0.05, 0.85, 0.999909
openmp, 15, 0.00808787, 774, 5, 0.05, 0.85, 0.999801
openmp, 15, 0.206905, 774, 5, 0.05, 0.85, 0.999922
openmp, 16, 0.203889, 800, 4, 0.05, 0.85, 1.00004
openmp, 16, 0.028528, 800, 4, 0.05, 0.85, 1.00001
openmp, 16, 0.00777197, 800, 5, 0.05, 0.85, 0.99989
openmp, 16, 0.211912, 800, 4, 0.05, 0.85, 0.999986
openmp, 16, 0.20362, 800, 5, 0.05, 0.85, 0.999916
openmp, 17, 0.01811, 824, 4, 0.05, 0.85, 0.999938
openmp, 17, 0.0102491, 824, 5, 0.05, 0.85, 0.999872
openmp, 17, 0.0139539, 824, 4, 0.05, 0.85, 1.00008
openmp, 17, 0.186501, 824, 5, 0.05, 0.85, 0.999971
openmp, 17, 0.204841, 824, 4, 0.05, 0.85, 1.0001
openmp, 18, 0.207017, 848, 4, 0.05, 0.85, 0.999962
openmp, 18, 0.203869, 848, 4, 0.05, 0.85, 1.00004
openmp, 18, 0.197825, 848, 4, 0.05, 0.85, 1.00007
openmp, 18, 0.208592, 848, 5, 0.05, 0.85, 0.999781
openmp, 18, 0.153829, 848, 4, 0.05, 0.85, 0.999926
openmp, 19, 0.12918, 871, 4, 0.05, 0.85, 0.999957
openmp, 19, 0.191177, 871, 4, 0.05, 0.85, 0.999838
openmp, 19, 0.122472, 871, 4, 0.05, 0.85, 0.999951
openmp, 19, 0.014451, 871, 4, 0.05, 0.85, 0.999961
openmp, 19, 0.139204, 871, 4, 0.05, 0.85, 0.999945
openmp, 20, 0.0276399, 894, 4, 0.05, 0.85, 0.999868
openmp, 20, 0.1141, 894, 4, 0.05, 0.85, 0.999994
openmp, 20, 0.125433, 894, 5, 0.05, 0.85, 1.00001
openmp, 20, 0.201252, 894, 4, 0.05, 0.85, 0.999934
openmp, 20, 0.044831, 894, 4, 0.05, 0.85, 0.999941
openmp, 21, 0.14127, 916, 4, 0.05, 0.85, 0.999921
openmp, 21, 0.024591, 916, 4, 0.05, 0.85, 1.00011
openmp, 21, 0.142842, 916, 4, 0.05, 0.85, 0.999918
openmp, 21, 0.192886, 916, 4, 0.05, 0.85, 0.999912
openmp, 21, 0.12363, 916, 4, 0.05, 0.85, 1.00004
openmp, 22, 0.0453348, 938, 4, 0.05, 0.85, 0.999937
openmp, 22, 0.132585, 938, 4, 0.05, 0.85, 0.999961
openmp, 22, 0.132577, 938, 4, 0.05, 0.85, 0.999921
openmp, 22, 0.151641, 938, 4, 0.05, 0.85, 0.999931
openmp, 22, 0.135465, 938, 4, 0.05, 0.85, 1.00001
openmp, 23, 0.142404, 959, 4, 0.05, 0.85, 1
openmp, 23, 0.202831, 959, 4, 0.05, 0.85, 1.00001
openmp, 23, 0.169439, 959, 4, 0.05, 0.85, 1.00002
openmp, 23, 0.13299, 959, 4, 0.05, 0.85, 1.00001
openmp, 23, 0.192266, 959, 4, 0.05, 0.85, 0.999961
openmp, 24, 0.201923, 979, 4, 0.05, 0.85, 0.99993
openmp, 24, 0.156188, 979, 4, 0.05, 0.85, 1.00002
openmp, 24, 0.171996, 979, 4, 0.05, 0.85, 0.999929
openmp, 24, 0.136779, 979, 4, 0.05, 0.85, 0.999938
openmp, 24, 0.159731, 979, 4, 0.05, 0.85, 0.999942
