openmp, cores, time, n, iterations, p, d, checksum
openmp, 16, 0.0076189, 800, 5, 0.05, 0.85, 1.00005
openmp, 16, 0.00969887, 800, 5, 0.05, 0.85, 0.999957
openmp, 16, 0.00855994, 800, 4, 0.05, 0.85, 1
openmp, 17, 0.00962305, 824, 5, 0.05, 0.85, 0.999921
openmp, 17, 0.036083, 824, 5, 0.05, 0.85, 0.99996
openmp, 17, 0.12428, 824, 4, 0.05, 0.85, 0.99993
openmp, 17, 0.0198441, 824, 4, 0.05, 0.85, 0.999931
openmp, 17, 0.0140641, 824, 5, 0.05, 0.85, 0.999999
openmp, 18, 0.0109789, 848, 5, 0.05, 0.85, 0.999884
openmp, 18, 0.011683, 848, 4, 0.05, 0.85, 1.00001
openmp, 18, 0.0365572, 848, 5, 0.05, 0.85, 0.99996
openmp, 18, 0.00889993, 848, 5, 0.05, 0.85, 0.999981
openmp, 18, 0.131655, 848, 4, 0.05, 0.85, 0.999821
openmp, 19, 0.133196, 871, 4, 0.05, 0.85, 1.00006
openmp, 19, 0.00868297, 871, 4, 0.05, 0.85, 0.999918
openmp, 19, 0.0107741, 871, 4, 0.05, 0.85, 1.00009
openmp, 19, 0.00895, 871, 4, 0.05, 0.85, 0.999997
openmp, 19, 0.130016, 871, 4, 0.05, 0.85, 0.999896
openmp, 20, 0.154841, 894, 4, 0.05, 0.85, 1.00004
openmp, 20, 0.130709, 894, 4, 0.05, 0.85, 0.999968
openmp, 20, 0.172865, 894, 4, 0.05, 0.85, 0.999938
openmp, 20, 0.181202, 894, 4, 0.05, 0.85, 0.999907
openmp, 20, 0.012393, 894, 5, 0.05, 0.85, 0.999937
openmp, 21, 0.0271311, 916, 4, 0.05, 0.85, 0.999918
openmp, 21, 0.135035, 916, 4, 0.05, 0.85, 0.99997
openmp, 21, 0.0231071, 916, 4, 0.05, 0.85, 0.999796
openmp, 21, 0.0125751, 916, 4, 0.05, 0.85, 0.999936
openmp, 21, 0.136911, 916, 4, 0.05, 0.85, 0.999987
openmp, 22, 0.015903, 938, 4, 0.05, 0.85, 0.9999
openmp, 22, 0.0709739, 938, 4, 0.05, 0.85, 0.999959
openmp, 22, 0.0157151, 938, 4, 0.05, 0.85, 1.00009
openmp, 22, 0.129295, 938, 4, 0.05, 0.85, 1.00001
openmp, 22, 0.041805, 938, 4, 0.05, 0.85, 0.999987
openmp, 23, 0.013587, 959, 4, 0.05, 0.85, 0.999909
openmp, 23, 0.132384, 959, 4, 0.05, 0.85, 0.999935
openmp, 23, 0.139151, 959, 4, 0.05, 0.85, 0.999913
openmp, 23, 0.206722, 959, 4, 0.05, 0.85, 1.00007
openmp, 23, 0.214468, 959, 4, 0.05, 0.85, 1.00002
openmp, 24, 0.20996, 979, 4, 0.05, 0.85, 0.999909
openmp, 24, 0.389693, 979, 4, 0.05, 0.85, 0.999913
openmp, 24, 0.212148, 979, 4, 0.05, 0.85, 1.0001
openmp, 24, 0.213554, 979, 4, 0.05, 0.85, 0.999958
openmp, 24, 0.222057, 979, 4, 0.05, 0.85, 1.00002
