openmp, cores, time, n, iterations, p, d, checksum
openmp, 15, 0.0497291, 774, 8, 0.05, 0.85, 1
openmp, 16, 0.0644619, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.0584829, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.241977, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.0632639, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.059567, 800, 8, 0.05, 0.85, 1
openmp, 17, 0.238412, 824, 8, 0.05, 0.85, 1
openmp, 17, 0.26445, 824, 8, 0.05, 0.85, 1
openmp, 17, 0.200733, 824, 8, 0.05, 0.85, 1
openmp, 17, 0.136386, 824, 8, 0.05, 0.85, 1
openmp, 17, 0.0423121, 824, 7, 0.05, 0.85, 1
openmp, 18, 0.170548, 848, 8, 0.05, 0.85, 1
openmp, 18, 0.199478, 848, 8, 0.05, 0.85, 1
openmp, 18, 0.163442, 848, 8, 0.05, 0.85, 1
openmp, 18, 0.048785, 848, 8, 0.05, 0.85, 1
openmp, 18, 0.15761, 848, 8, 0.05, 0.85, 1
openmp, 19, 0.0506041, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.053149, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.294104, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.218112, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.199412, 871, 7, 0.05, 0.85, 1
openmp, 20, 0.241576, 894, 8, 0.05, 0.85, 1
openmp, 20, 0.320987, 894, 8, 0.05, 0.85, 1
openmp, 20, 0.0526419, 894, 7, 0.05, 0.85, 1
openmp, 20, 0.436096, 894, 7, 0.05, 0.85, 1
openmp, 20, 0.292566, 894, 8, 0.05, 0.85, 1
openmp, 21, 0.265297, 916, 8, 0.05, 0.85, 1
openmp, 21, 0.22881, 916, 7, 0.05, 0.85, 1
openmp, 21, 0.198866, 916, 7, 0.05, 0.85, 1
openmp, 21, 0.053546, 916, 7, 0.05, 0.85, 1
openmp, 21, 0.203997, 916, 8, 0.05, 0.85, 1
openmp, 22, 0.31133, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.105649, 938, 8, 0.05, 0.85, 1
openmp, 22, 0.148967, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.199232, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.196327, 938, 7, 0.05, 0.85, 1
openmp, 23, 0.280129, 959, 7, 0.05, 0.85, 1
openmp, 23, 0.229199, 959, 7, 0.05, 0.85, 1
openmp, 23, 0.200915, 959, 7, 0.05, 0.85, 1
openmp, 23, 0.150519, 959, 7, 0.05, 0.85, 1
openmp, 23, 0.215263, 959, 7, 0.05, 0.85, 1
openmp, 24, 0.254871, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.212563, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.143297, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.172634, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.236118, 979, 7, 0.05, 0.85, 1
