openmp, cores, time, n, iterations, p, d, checksum
openmp, 1, 0.00360584, 200, 10, 0.05, 0.85, 1
openmp, 1, 0.00342393, 200, 10, 0.05, 0.85, 1
openmp, 1, 0.00378203, 200, 11, 0.05, 0.85, 1
openmp, 1, 0.00393319, 200, 11, 0.05, 0.85, 1
openmp, 1, 0.00448799, 200, 12, 0.05, 0.85, 1
openmp, 2, 0.00596905, 282, 10, 0.05, 0.85, 1
openmp, 2, 0.00628805, 282, 10, 0.05, 0.85, 1
openmp, 2, 0.00700712, 282, 11, 0.05, 0.85, 1
openmp, 2, 0.00635099, 282, 10, 0.05, 0.85, 1
openmp, 2, 0.00652289, 282, 10, 0.05, 0.85, 1
openmp, 3, 0.00901294, 346, 9, 0.05, 0.85, 1
openmp, 3, 0.0086472, 346, 9, 0.05, 0.85, 1
openmp, 3, 0.00885797, 346, 9, 0.05, 0.85, 1
openmp, 3, 0.00870204, 346, 9, 0.05, 0.85, 1
openmp, 3, 0.00870419, 346, 9, 0.05, 0.85, 1
openmp, 4, 0.017942, 400, 9, 0.05, 0.85, 1
openmp, 4, 0.0115459, 400, 9, 0.05, 0.85, 1
openmp, 4, 0.011518, 400, 9, 0.05, 0.85, 1
openmp, 4, 0.0114579, 400, 9, 0.05, 0.85, 1
openmp, 4, 0.011322, 400, 9, 0.05, 0.85, 1
openmp, 5, 0.0131068, 447, 9, 0.05, 0.85, 1
openmp, 5, 0.013186, 447, 9, 0.05, 0.85, 1
openmp, 5, 0.0196161, 447, 9, 0.05, 0.85, 1
openmp, 5, 0.0159769, 447, 9, 0.05, 0.85, 1
openmp, 5, 0.0134468, 447, 9, 0.05, 0.85, 1
openmp, 6, 0.0169351, 489, 9, 0.05, 0.85, 1
openmp, 6, 0.016598, 489, 9, 0.05, 0.85, 1
openmp, 6, 0.017725, 489, 8, 0.05, 0.85, 1
openmp, 6, 0.0254319, 489, 9, 0.05, 0.85, 1
openmp, 6, 0.025146, 489, 9, 0.05, 0.85, 1
openmp, 7, 0.0201662, 529, 9, 0.05, 0.85, 1
openmp, 7, 0.0200281, 529, 9, 0.05, 0.85, 1
openmp, 7, 0.0186379, 529, 9, 0.05, 0.85, 1
openmp, 7, 0.029479, 529, 9, 0.05, 0.85, 1
openmp, 7, 0.0195739, 529, 8, 0.05, 0.85, 1
openmp, 8, 0.0203409, 565, 8, 0.05, 0.85, 1
openmp, 8, 0.02688, 565, 8, 0.05, 0.85, 1
