openmp, cores, time, n, iterations, p, d, checksum
openmp, 1, 0.00491381, 200, 12, 0.05, 0.85, 1
openmp, 1, 0.00405502, 200, 9, 0.05, 0.85, 1
openmp, 1, 0.00496602, 200, 12, 0.05, 0.85, 1
openmp, 1, 0.00441504, 200, 11, 0.05, 0.85, 1
openmp, 1, 0.00445294, 200, 11, 0.05, 0.85, 1
openmp, 2, 0.0029099, 200, 11, 0.05, 0.85, 1
openmp, 2, 0.003021, 200, 11, 0.05, 0.85, 1
openmp, 2, 0.00302911, 200, 12, 0.05, 0.85, 1
openmp, 2, 0.00284004, 200, 11, 0.05, 0.85, 1
openmp, 2, 0.00286794, 200, 11, 0.05, 0.85, 1
openmp, 3, 0.00263596, 200, 12, 0.05, 0.85, 1
openmp, 3, 0.00240302, 200, 11, 0.05, 0.85, 1
openmp, 3, 0.00243497, 200, 12, 0.05, 0.85, 1
openmp, 3, 0.00245094, 200, 11, 0.05, 0.85, 1
openmp, 3, 0.00248313, 200, 12, 0.05, 0.85, 1
openmp, 4, 0.00268102, 200, 11, 0.05, 0.85, 1
openmp, 4, 0.0022409, 200, 11, 0.05, 0.85, 1
openmp, 4, 0.00215793, 200, 12, 0.05, 0.85, 1
openmp, 4, 0.00265908, 200, 11, 0.05, 0.85, 1
openmp, 4, 0.00205898, 200, 11, 0.05, 0.85, 1
openmp, 5, 0.00206685, 200, 12, 0.05, 0.85, 1
openmp, 5, 0.00269508, 200, 12, 0.05, 0.85, 1
openmp, 5, 0.002424, 200, 12, 0.05, 0.85, 1
openmp, 5, 0.00191998, 200, 11, 0.05, 0.85, 1
openmp, 5, 0.00236607, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.00225496, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.00226688, 200, 12, 0.05, 0.85, 1
openmp, 6, 0.00239611, 200, 11, 0.05, 0.85, 1
openmp, 6, 0.00280499, 200, 12, 0.05, 0.85, 1
openmp, 6, 0.00249791, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.0129509, 200, 11, 0.05, 0.85, 1
openmp, 7, 0.00242805, 200, 11, 0.05, 0.85, 1
openmp, 7, 0.00210214, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.00213909, 200, 12, 0.05, 0.85, 1
openmp, 7, 0.00227308, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00204802, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00423098, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00249887, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00386095, 200, 12, 0.05, 0.85, 1
openmp, 8, 0.00366497, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.00252914, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.00261402, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.00560999, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.00647712, 200, 12, 0.05, 0.85, 1
openmp, 9, 0.004421, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.00756097, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.00347805, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.00202894, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.00414014, 200, 12, 0.05, 0.85, 1
openmp, 10, 0.00367284, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.00334001, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.00371385, 200, 11, 0.05, 0.85, 1
openmp, 11, 0.00279903, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.00349212, 200, 12, 0.05, 0.85, 1
openmp, 11, 0.00263906, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.003021, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.004493, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.00432611, 200, 11, 0.05, 0.85, 1
openmp, 12, 0.00226808, 200, 12, 0.05, 0.85, 1
openmp, 12, 0.00376821, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.00326991, 200, 11, 0.05, 0.85, 1
openmp, 13, 0.00350904, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.00419807, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.00450397, 200, 12, 0.05, 0.85, 1
openmp, 13, 0.0030601, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.00757909, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.00446105, 200, 11, 0.05, 0.85, 1
openmp, 14, 0.00371695, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.00473189, 200, 12, 0.05, 0.85, 1
openmp, 14, 0.00439215, 200, 12, 0.05, 0.85, 1
