openmp, cores, time, n, iterations, p, d, checksum
openmp, 1, 0.00202084, 200, 2, 0.05, 0.85, 1
openmp, 1, 0.00188112, 200, 2, 0.05, 0.85, 1
openmp, 1, 0.00172019, 200, 2, 0.05, 0.85, 1
openmp, 1, 0.00190091, 200, 2, 0.05, 0.85, 1
openmp, 1, 0.00184298, 200, 2, 0.05, 0.85, 1
openmp, 2, 0.00955701, 282, 14, 0.05, 0.85, 1.00001
openmp, 2, 0.00869298, 282, 14, 0.05, 0.85, 0.99994
openmp, 2, 0.00886798, 282, 14, 0.05, 0.85, 0.999973
openmp, 2, 0.00972795, 282, 15, 0.05, 0.85, 1.00001
openmp, 2, 0.00998521, 282, 15, 0.05, 0.85, 0.999977
openmp, 3, 0.00452399, 346, 6, 0.05, 0.85, 1.00038
openmp, 3, 0.00384402, 346, 5, 0.05, 0.85, 0.999416
openmp, 3, 0.00396109, 346, 5, 0.05, 0.85, 0.999576
openmp, 3, 0.00639987, 346, 7, 0.05, 0.85, 0.999051
openmp, 3, 0.00381398, 346, 5, 0.05, 0.85, 0.999833
openmp, 4, 0.00333095, 400, 5, 0.05, 0.85, 1.00021
openmp, 4, 0.00348496, 400, 5, 0.05, 0.85, 0.999933
openmp, 4, 0.00466204, 400, 5, 0.05, 0.85, 1.0005
openmp, 4, 0.00498891, 400, 5, 0.05, 0.85, 0.999794
openmp, 4, 0.00353789, 400, 5, 0.05, 0.85, 1.00028
openmp, 5, 0.00438309, 447, 5, 0.05, 0.85, 0.999603
openmp, 5, 0.00357699, 447, 5, 0.05, 0.85, 1.00021
openmp, 5, 0.00641608, 447, 5, 0.05, 0.85, 1.00031
openmp, 5, 0.00460196, 447, 5, 0.05, 0.85, 0.999876
openmp, 5, 0.00488305, 447, 5, 0.05, 0.85, 0.999877
openmp, 6, 0.00434804, 489, 5, 0.05, 0.85, 0.999994
openmp, 6, 0.00521302, 489, 5, 0.05, 0.85, 0.999679
openmp, 6, 0.00453496, 489, 5, 0.05, 0.85, 1.00023
openmp, 6, 0.00490499, 489, 5, 0.05, 0.85, 0.999792
openmp, 6, 0.00467896, 489, 5, 0.05, 0.85, 1.00046
openmp, 7, 0.00460911, 529, 5, 0.05, 0.85, 0.999726
openmp, 7, 0.007972, 529, 5, 0.05, 0.85, 1.00017
openmp, 7, 0.00529599, 529, 5, 0.05, 0.85, 0.999768
openmp, 7, 0.0401158, 529, 5, 0.05, 0.85, 0.999765
openmp, 7, 0.00590515, 529, 5, 0.05, 0.85, 1.00006
openmp, 8, 0.00544095, 565, 5, 0.05, 0.85, 1.00011
openmp, 8, 0.00631714, 565, 5, 0.05, 0.85, 1.00011
openmp, 8, 0.00443792, 565, 5, 0.05, 0.85, 0.999861
openmp, 8, 0.0120261, 565, 5, 0.05, 0.85, 1.00011
openmp, 8, 0.00518203, 565, 5, 0.05, 0.85, 1.00004
openmp, 9, 0.0219941, 600, 5, 0.05, 0.85, 1.0002
openmp, 9, 0.00619984, 600, 5, 0.05, 0.85, 1.00005
openmp, 9, 0.00473809, 600, 5, 0.05, 0.85, 1.00004
openmp, 9, 0.00682902, 600, 5, 0.05, 0.85, 0.999891
openmp, 9, 0.00517988, 600, 5, 0.05, 0.85, 1.00001
openmp, 10, 0.00900984, 632, 5, 0.05, 0.85, 0.999959
openmp, 10, 0.00522804, 632, 5, 0.05, 0.85, 1.00018
openmp, 10, 0.00493884, 632, 5, 0.05, 0.85, 0.999875
openmp, 10, 0.00506997, 632, 5, 0.05, 0.85, 0.999995
openmp, 10, 0.010957, 632, 5, 0.05, 0.85, 1.0001
openmp, 11, 0.00814605, 663, 5, 0.05, 0.85, 1.00007
openmp, 11, 0.00839019, 663, 5, 0.05, 0.85, 0.999872
openmp, 11, 0.055618, 663, 5, 0.05, 0.85, 1.00005
openmp, 11, 0.0054009, 663, 5, 0.05, 0.85, 1.00016
openmp, 11, 0.009408, 663, 5, 0.05, 0.85, 1
openmp, 12, 0.015135, 692, 5, 0.05, 0.85, 0.999896
openmp, 12, 0.00474715, 692, 5, 0.05, 0.85, 1.00007
openmp, 12, 0.011296, 692, 5, 0.05, 0.85, 1.00004
openmp, 12, 0.00759006, 692, 5, 0.05, 0.85, 1.00001
openmp, 12, 0.00857592, 692, 5, 0.05, 0.85, 1.00004
openmp, 13, 0.012265, 721, 5, 0.05, 0.85, 1.00004
openmp, 13, 0.010545, 721, 5, 0.05, 0.85, 1.00011
openmp, 13, 0.007653, 721, 5, 0.05, 0.85, 0.999824
openmp, 13, 0.017344, 721, 5, 0.05, 0.85, 0.999652
openmp, 13, 0.0103259, 721, 5, 0.05, 0.85, 1.00006
openmp, 14, 0.0110438, 748, 5, 0.05, 0.85, 1.00001
openmp, 14, 0.00745296, 748, 5, 0.05, 0.85, 0.999904
openmp, 14, 0.012809, 748, 5, 0.05, 0.85, 0.99988
openmp, 14, 0.019202, 748, 5, 0.05, 0.85, 1.00006
openmp, 14, 0.0083518, 748, 5, 0.05, 0.85, 1.00001
openmp, 15, 0.00903416, 774, 5, 0.05, 0.85, 0.999982
openmp, 15, 0.191271, 774, 5, 0.05, 0.85, 1.00001
openmp, 15, 0.159445, 774, 5, 0.05, 0.85, 1.00001
openmp, 15, 0.20296, 774, 4, 0.05, 0.85, 0.999868
openmp, 15, 0.21002, 774, 5, 0.05, 0.85, 1.00004
openmp, 16, 0.202749, 800, 4, 0.05, 0.85, 1.00004
openmp, 16, 0.208959, 800, 5, 0.05, 0.85, 1.00012
openmp, 16, 0.124454, 800, 4, 0.05, 0.85, 0.9999
openmp, 16, 0.125858, 800, 4, 0.05, 0.85, 0.999885
openmp, 16, 0.136339, 800, 4, 0.05, 0.85, 0.999913
openmp, 17, 0.198496, 824, 4, 0.05, 0.85, 0.999917
openmp, 17, 0.206234, 824, 4, 0.05, 0.85, 0.999972
openmp, 17, 0.213386, 824, 4, 0.05, 0.85, 1.00006
openmp, 17, 0.2014, 824, 4, 0.05, 0.85, 1.00001
openmp, 17, 0.206371, 824, 4, 0.05, 0.85, 1.00003
openmp, 18, 0.166986, 848, 4, 0.05, 0.85, 0.999976
openmp, 18, 0.0152471, 848, 5, 0.05, 0.85, 1.00012
openmp, 18, 0.019181, 848, 4, 0.05, 0.85, 1.00004
openmp, 18, 0.0111921, 848, 4, 0.05, 0.85, 1.00002
openmp, 18, 0.15949, 848, 5, 0.05, 0.85, 1.00003
openmp, 19, 0.0177839, 871, 4, 0.05, 0.85, 0.999983
openmp, 19, 0.0114219, 871, 4, 0.05, 0.85, 0.999929
openmp, 19, 0.0235081, 871, 5, 0.05, 0.85, 1.00006
openmp, 19, 0.0174429, 871, 4, 0.05, 0.85, 1
openmp, 19, 0.00990701, 871, 4, 0.05, 0.85, 1.00003
openmp, 20, 0.00915504, 894, 4, 0.05, 0.85, 0.999789
openmp, 20, 0.130803, 894, 4, 0.05, 0.85, 1
openmp, 20, 0.201883, 894, 4, 0.05, 0.85, 0.999965
openmp, 20, 0.140248, 894, 4, 0.05, 0.85, 1.00002
openmp, 20, 0.131837, 894, 4, 0.05, 0.85, 0.999946
openmp, 21, 0.0213692, 916, 4, 0.05, 0.85, 1.00013
openmp, 21, 0.0125601, 916, 4, 0.05, 0.85, 0.999989
openmp, 21, 0.0132189, 916, 4, 0.05, 0.85, 0.999911
openmp, 21, 0.123395, 916, 4, 0.05, 0.85, 1.00003
openmp, 21, 0.0110788, 916, 4, 0.05, 0.85, 0.999945
openmp, 22, 0.166844, 938, 4, 0.05, 0.85, 1.00004
openmp, 22, 0.169111, 938, 4, 0.05, 0.85, 1.00005
openmp, 22, 0.145425, 938, 4, 0.05, 0.85, 0.999969
openmp, 22, 0.00933909, 938, 4, 0.05, 0.85, 0.999976
openmp, 22, 0.128154, 938, 4, 0.05, 0.85, 1.0001
openmp, 23, 0.128001, 959, 4, 0.05, 0.85, 0.999996
openmp, 23, 0.169152, 959, 4, 0.05, 0.85, 1.00003
openmp, 23, 0.206515, 959, 4, 0.05, 0.85, 0.999971
openmp, 23, 0.14686, 959, 4, 0.05, 0.85, 1.00004
openmp, 23, 0.133917, 959, 4, 0.05, 0.85, 1.00003
openmp, 24, 0.201678, 979, 4, 0.05, 0.85, 0.999965
openmp, 24, 0.206984, 979, 4, 0.05, 0.85, 1.00002
openmp, 24, 0.135799, 979, 4, 0.05, 0.85, 0.999967
openmp, 24, 0.143891, 979, 4, 0.05, 0.85, 1.00004
openmp, 24, 0.198795, 979, 4, 0.05, 0.85, 1.00002
