openmp, cores, time, n, iterations, p, d, checksum
openmp, 15, 0.00983715, 200, 7, 0.05, 0.85, 1.00022
openmp, 15, 0.0098002, 200, 7, 0.05, 0.85, 1.00021
openmp, 15, 0.00466204, 200, 6, 0.05, 0.85, 0.999894
openmp, 15, 0.00802398, 200, 7, 0.05, 0.85, 0.999828
openmp, 15, 0.00385284, 200, 8, 0.05, 0.85, 0.999404
openmp, 16, 0.00663495, 200, 7, 0.05, 0.85, 0.999548
openmp, 16, 0.00694489, 200, 7, 0.05, 0.85, 1.00023
openmp, 16, 0.202455, 200, 7, 0.05, 0.85, 1.00034
openmp, 16, 0.00812101, 200, 7, 0.05, 0.85, 0.999608
openmp, 16, 0.00595498, 200, 7, 0.05, 0.85, 1.00023
openmp, 17, 0.01087, 200, 7, 0.05, 0.85, 1.00119
openmp, 17, 0.00879288, 200, 7, 0.05, 0.85, 0.999982
openmp, 17, 0.00997901, 200, 7, 0.05, 0.85, 0.999464
openmp, 17, 0.00985193, 200, 7, 0.05, 0.85, 1.00114
openmp, 17, 0.201343, 200, 7, 0.05, 0.85, 0.999497
openmp, 18, 0.0043869, 200, 7, 0.05, 0.85, 1.00044
openmp, 18, 0.0117269, 200, 7, 0.05, 0.85, 0.999503
openmp, 18, 0.00780392, 200, 7, 0.05, 0.85, 1.00093
openmp, 18, 0.00660014, 200, 7, 0.05, 0.85, 0.99986
openmp, 18, 0.00673699, 200, 7, 0.05, 0.85, 1.00056
openmp, 19, 0.201323, 200, 7, 0.05, 0.85, 1.00013
openmp, 19, 0.020103, 200, 7, 0.05, 0.85, 0.999756
openmp, 19, 0.201338, 200, 7, 0.05, 0.85, 0.998955
openmp, 19, 0.00852394, 200, 7, 0.05, 0.85, 0.999821
openmp, 19, 0.201799, 200, 7, 0.05, 0.85, 1.0006
openmp, 20, 0.0153351, 200, 6, 0.05, 0.85, 1.00016
openmp, 20, 0.201225, 200, 7, 0.05, 0.85, 1.00037
openmp, 20, 0.0552909, 200, 7, 0.05, 0.85, 0.999525
openmp, 20, 0.011893, 200, 6, 0.05, 0.85, 1.00003
openmp, 20, 0.201836, 200, 8, 0.05, 0.85, 0.999531
openmp, 21, 0.201327, 200, 7, 0.05, 0.85, 1.00008
openmp, 21, 0.201812, 200, 7, 0.05, 0.85, 1.00055
openmp, 21, 0.131391, 200, 7, 0.05, 0.85, 0.999348
openmp, 21, 0.202131, 200, 7, 0.05, 0.85, 1.00043
openmp, 21, 0.013598, 200, 7, 0.05, 0.85, 1.00009
openmp, 22, 0.2059, 200, 7, 0.05, 0.85, 1.00071
openmp, 22, 0.20299, 200, 7, 0.05, 0.85, 0.999551
openmp, 22, 0.0239592, 200, 7, 0.05, 0.85, 0.999709
openmp, 22, 0.201629, 200, 7, 0.05, 0.85, 1.00037
openmp, 22, 0.206252, 200, 7, 0.05, 0.85, 0.999566
openmp, 23, 0.201781, 200, 7, 0.05, 0.85, 0.999269
openmp, 23, 0.201413, 200, 7, 0.05, 0.85, 1.00031
openmp, 23, 0.17891, 200, 6, 0.05, 0.85, 0.999808
openmp, 23, 0.201993, 200, 7, 0.05, 0.85, 0.999223
openmp, 23, 0.206288, 200, 7, 0.05, 0.85, 0.999862
openmp, 24, 0.202134, 200, 7, 0.05, 0.85, 0.999802
openmp, 24, 0.206627, 200, 7, 0.05, 0.85, 0.999675
openmp, 24, 0.203026, 200, 7, 0.05, 0.85, 1.00047
openmp, 24, 0.201355, 200, 7, 0.05, 0.85, 0.999549
openmp, 24, 0.201326, 200, 7, 0.05, 0.85, 1.00017
