openmp, cores, time, n, iterations, p, d, checksum
openmp, 8, 1.61453, 20000, 3, 0.05, 0.85, 1
openmp, 9, 1.64746, 20000, 3, 0.05, 0.85, 1
openmp, 9, 1.47515, 20000, 3, 0.05, 0.85, 0.999999
openmp, 9, 1.57203, 20000, 3, 0.05, 0.85, 1
openmp, 9, 1.6695, 20000, 3, 0.05, 0.85, 1
openmp, 9, 1.64731, 20000, 3, 0.05, 0.85, 0.999998
openmp, 10, 1.64826, 20000, 3, 0.05, 0.85, 1
openmp, 10, 1.64407, 20000, 3, 0.05, 0.85, 0.999998
openmp, 10, 1.51385, 20000, 3, 0.05, 0.85, 0.999997
openmp, 10, 1.63446, 20000, 3, 0.05, 0.85, 0.999999
openmp, 10, 1.63662, 20000, 3, 0.05, 0.85, 1
openmp, 11, 1.60712, 20000, 3, 0.05, 0.85, 1
openmp, 11, 1.54797, 20000, 3, 0.05, 0.85, 1
openmp, 11, 1.60389, 20000, 3, 0.05, 0.85, 1
openmp, 11, 1.74973, 20000, 3, 0.05, 0.85, 1
openmp, 11, 1.66698, 20000, 3, 0.05, 0.85, 1
openmp, 12, 1.6039, 20000, 3, 0.05, 0.85, 0.999999
openmp, 12, 1.75019, 20000, 3, 0.05, 0.85, 0.999999
openmp, 12, 1.71973, 20000, 3, 0.05, 0.85, 1
openmp, 12, 1.49958, 20000, 3, 0.05, 0.85, 0.999999
openmp, 12, 1.57015, 20000, 3, 0.05, 0.85, 0.999999
openmp, 13, 1.80079, 20000, 3, 0.05, 0.85, 1
openmp, 13, 1.74627, 20000, 3, 0.05, 0.85, 0.999998
openmp, 13, 1.79711, 20000, 3, 0.05, 0.85, 1
openmp, 13, 1.62595, 20000, 3, 0.05, 0.85, 0.999999
openmp, 13, 1.61746, 20000, 3, 0.05, 0.85, 1
openmp, 14, 1.54348, 20000, 3, 0.05, 0.85, 1
openmp, 14, 1.83458, 20000, 3, 0.05, 0.85, 0.999999
openmp, 14, 1.72388, 20000, 3, 0.05, 0.85, 1
openmp, 14, 1.66848, 20000, 3, 0.05, 0.85, 0.999999
openmp, 14, 1.51984, 20000, 3, 0.05, 0.85, 1
openmp, 15, 1.60915, 20000, 3, 0.05, 0.85, 1
openmp, 15, 1.49407, 20000, 3, 0.05, 0.85, 1
openmp, 15, 1.83885, 20000, 3, 0.05, 0.85, 1
openmp, 15, 1.73048, 20000, 3, 0.05, 0.85, 1
openmp, 15, 1.83009, 20000, 3, 0.05, 0.85, 0.999999
openmp, 16, 1.59238, 20000, 3, 0.05, 0.85, 0.999998
openmp, 16, 1.67857, 20000, 3, 0.05, 0.85, 1
openmp, 16, 1.5704, 20000, 3, 0.05, 0.85, 1
openmp, 16, 1.67096, 20000, 3, 0.05, 0.85, 1
openmp, 16, 1.76579, 20000, 3, 0.05, 0.85, 1
openmp, 17, 1.70834, 20000, 3, 0.05, 0.85, 0.999999
openmp, 17, 1.62473, 20000, 3, 0.05, 0.85, 0.999999
openmp, 17, 1.66884, 20000, 3, 0.05, 0.85, 0.999999
openmp, 17, 1.88202, 20000, 3, 0.05, 0.85, 1
openmp, 17, 1.64535, 20000, 3, 0.05, 0.85, 0.999999
openmp, 18, 1.55668, 20000, 3, 0.05, 0.85, 1
openmp, 18, 1.77295, 20000, 3, 0.05, 0.85, 0.999999
openmp, 18, 1.71218, 20000, 3, 0.05, 0.85, 1
openmp, 18, 1.69799, 20000, 3, 0.05, 0.85, 1
openmp, 18, 1.63445, 20000, 3, 0.05, 0.85, 1
openmp, 19, 1.65614, 20000, 3, 0.05, 0.85, 0.999999
openmp, 19, 1.64914, 20000, 3, 0.05, 0.85, 1
openmp, 19, 1.64611, 20000, 3, 0.05, 0.85, 1
openmp, 19, 1.55415, 20000, 3, 0.05, 0.85, 0.999998
openmp, 19, 1.73336, 20000, 3, 0.05, 0.85, 1
openmp, 20, 1.64375, 20000, 3, 0.05, 0.85, 1
openmp, 20, 1.61047, 20000, 3, 0.05, 0.85, 1
openmp, 20, 1.56047, 20000, 3, 0.05, 0.85, 0.999999
openmp, 20, 1.58289, 20000, 3, 0.05, 0.85, 1
openmp, 20, 1.60781, 20000, 3, 0.05, 0.85, 1
openmp, 21, 1.55455, 20000, 3, 0.05, 0.85, 0.999999
openmp, 21, 1.56239, 20000, 3, 0.05, 0.85, 1
openmp, 21, 1.56458, 20000, 3, 0.05, 0.85, 0.999999
openmp, 21, 1.60886, 20000, 3, 0.05, 0.85, 1
openmp, 21, 1.62696, 20000, 3, 0.05, 0.85, 0.999999
openmp, 22, 1.64086, 20000, 3, 0.05, 0.85, 1
openmp, 22, 1.69582, 20000, 3, 0.05, 0.85, 0.999999
openmp, 22, 1.56227, 20000, 3, 0.05, 0.85, 1
openmp, 22, 1.67759, 20000, 3, 0.05, 0.85, 1
openmp, 22, 1.55058, 20000, 3, 0.05, 0.85, 1
openmp, 23, 1.68978, 20000, 3, 0.05, 0.85, 1
openmp, 23, 1.67794, 20000, 3, 0.05, 0.85, 1
openmp, 23, 1.72607, 20000, 3, 0.05, 0.85, 1
openmp, 23, 1.57366, 20000, 3, 0.05, 0.85, 1
openmp, 23, 1.61704, 20000, 3, 0.05, 0.85, 1
openmp, 24, 1.76244, 20000, 3, 0.05, 0.85, 1
openmp, 24, 1.62411, 20000, 3, 0.05, 0.85, 0.999999
openmp, 24, 1.60049, 20000, 3, 0.05, 0.85, 0.999999
openmp, 24, 1.62188, 20000, 3, 0.05, 0.85, 0.999999
openmp, 24, 1.7155, 20000, 3, 0.05, 0.85, 0.999999
