openmp, cores, time, n, iterations, p, d, checksum
openmp, 1, 0.00213599, 200, 2, 0.05, 0.85, 1
openmp, 1, 0.00202489, 200, 2, 0.05, 0.85, 1
openmp, 1, 0.00206399, 200, 2, 0.05, 0.85, 1
openmp, 1, 0.00205302, 200, 2, 0.05, 0.85, 1
openmp, 1, 0.00192714, 200, 2, 0.05, 0.85, 1
openmp, 2, 0.00657701, 200, 16, 0.05, 0.85, 0.99987
openmp, 2, 0.00585103, 200, 15, 0.05, 0.85, 0.999744
openmp, 2, 0.005234, 200, 12, 0.05, 0.85, 0.999981
openmp, 2, 0.0065012, 200, 15, 0.05, 0.85, 1.00011
openmp, 2, 0.00787187, 200, 19, 0.05, 0.85, 1.00004
openmp, 3, 0.00267696, 200, 7, 0.05, 0.85, 0.999916
openmp, 3, 0.00243282, 200, 6, 0.05, 0.85, 1.00074
openmp, 3, 0.00314283, 200, 8, 0.05, 0.85, 0.999467
openmp, 3, 0.00302291, 200, 8, 0.05, 0.85, 0.999544
openmp, 3, 0.00326109, 200, 7, 0.05, 0.85, 0.999432
openmp, 4, 0.00341916, 200, 7, 0.05, 0.85, 1.0008
openmp, 4, 0.00292206, 200, 7, 0.05, 0.85, 0.99932
openmp, 4, 0.003057, 200, 6, 0.05, 0.85, 1.00013
openmp, 4, 0.00424719, 200, 12, 0.05, 0.85, 0.982287
openmp, 4, 0.00277185, 200, 8, 0.05, 0.85, 1.00154
openmp, 5, 0.00288296, 200, 6, 0.05, 0.85, 0.999535
openmp, 5, 0.00279403, 200, 7, 0.05, 0.85, 1.0019
openmp, 5, 0.00326991, 200, 7, 0.05, 0.85, 1.0008
openmp, 5, 0.00299001, 200, 7, 0.05, 0.85, 0.999314
openmp, 5, 0.00264001, 200, 7, 0.05, 0.85, 1.00021
openmp, 6, 0.0026989, 200, 7, 0.05, 0.85, 1.0006
openmp, 6, 0.0028379, 200, 6, 0.05, 0.85, 0.999933
openmp, 6, 0.00308108, 200, 7, 0.05, 0.85, 1.00008
openmp, 6, 0.00412512, 200, 12, 0.05, 0.85, 0.982961
openmp, 6, 0.00256705, 200, 7, 0.05, 0.85, 0.9997
openmp, 7, 0.00277185, 200, 7, 0.05, 0.85, 0.999113
openmp, 7, 0.003407, 200, 7, 0.05, 0.85, 1.00073
openmp, 7, 0.00444317, 200, 7, 0.05, 0.85, 0.999086
openmp, 7, 0.00298285, 200, 7, 0.05, 0.85, 0.999169
openmp, 7, 0.0028069, 200, 7, 0.05, 0.85, 0.999447
openmp, 8, 0.00395107, 200, 6, 0.05, 0.85, 0.999123
openmp, 8, 0.00409102, 200, 7, 0.05, 0.85, 0.999916
openmp, 8, 0.00431609, 200, 7, 0.05, 0.85, 1.00145
openmp, 8, 0.00321698, 200, 7, 0.05, 0.85, 0.999948
openmp, 8, 0.00444007, 200, 7, 0.05, 0.85, 0.999618
openmp, 9, 0.00387597, 200, 6, 0.05, 0.85, 1.00046
openmp, 9, 0.00425506, 200, 7, 0.05, 0.85, 0.999361
openmp, 9, 0.00286508, 200, 7, 0.05, 0.85, 0.999467
openmp, 9, 0.00633812, 200, 7, 0.05, 0.85, 0.999563
openmp, 9, 0.00321889, 200, 7, 0.05, 0.85, 1.00061
openmp, 10, 0.0050509, 200, 7, 0.05, 0.85, 0.998978
openmp, 10, 0.00401497, 200, 7, 0.05, 0.85, 1.00016
openmp, 10, 0.00397706, 200, 7, 0.05, 0.85, 0.999951
openmp, 10, 0.00382805, 200, 6, 0.05, 0.85, 0.999882
openmp, 10, 0.00403905, 200, 7, 0.05, 0.85, 1.0006
openmp, 11, 0.00796199, 200, 7, 0.05, 0.85, 0.999762
openmp, 11, 0.0050931, 200, 7, 0.05, 0.85, 1.0012
openmp, 11, 0.00456905, 200, 7, 0.05, 0.85, 1.00031
openmp, 11, 0.00993514, 200, 7, 0.05, 0.85, 1.00082
openmp, 11, 0.206311, 200, 7, 0.05, 0.85, 1.00048
openmp, 12, 0.00353312, 200, 7, 0.05, 0.85, 0.999808
openmp, 12, 0.0411282, 200, 7, 0.05, 0.85, 0.999525
openmp, 12, 0.00612092, 200, 7, 0.05, 0.85, 1.00048
openmp, 12, 0.00414801, 200, 7, 0.05, 0.85, 0.99949
openmp, 12, 0.00404692, 200, 7, 0.05, 0.85, 1.00024
openmp, 13, 0.00471306, 200, 6, 0.05, 0.85, 0.999785
openmp, 13, 0.0080452, 200, 7, 0.05, 0.85, 0.99971
openmp, 13, 0.00387692, 200, 7, 0.05, 0.85, 0.999653
openmp, 13, 0.00805593, 200, 7, 0.05, 0.85, 1.00085
openmp, 13, 0.00461102, 200, 6, 0.05, 0.85, 0.99911
openmp, 14, 0.00471091, 200, 6, 0.05, 0.85, 1.00096
openmp, 14, 0.00592995, 200, 7, 0.05, 0.85, 0.999077
openmp, 14, 0.00486898, 200, 7, 0.05, 0.85, 0.999582
openmp, 14, 0.00576997, 200, 6, 0.05, 0.85, 1.00006
openmp, 14, 0.00605297, 200, 7, 0.05, 0.85, 1.0002
openmp, 15, 0.00482297, 200, 7, 0.05, 0.85, 0.999495
openmp, 15, 0.00908613, 200, 7, 0.05, 0.85, 1.00096
openmp, 15, 0.00683999, 200, 7, 0.05, 0.85, 1.00099
openmp, 15, 0.00676107, 200, 7, 0.05, 0.85, 1.00064
openmp, 15, 0.0109859, 200, 7, 0.05, 0.85, 1.00003
openmp, 16, 0.00634098, 200, 7, 0.05, 0.85, 1.0003
openmp, 16, 0.00798416, 200, 7, 0.05, 0.85, 0.999051
openmp, 16, 0.00593901, 200, 7, 0.05, 0.85, 1.00021
openmp, 16, 0.00485682, 200, 6, 0.05, 0.85, 0.999932
openmp, 16, 0.00806689, 200, 14, 0.05, 0.85, 0.976126
openmp, 17, 0.00991011, 200, 7, 0.05, 0.85, 0.999289
openmp, 17, 0.0169549, 200, 7, 0.05, 0.85, 0.998847
openmp, 17, 0.00677204, 200, 7, 0.05, 0.85, 0.999536
openmp, 17, 0.0108759, 200, 7, 0.05, 0.85, 0.999624
openmp, 17, 0.0160241, 200, 6, 0.05, 0.85, 1.00009
openmp, 18, 0.00861907, 200, 7, 0.05, 0.85, 1.00018
openmp, 18, 0.0936501, 200, 7, 0.05, 0.85, 1.00037
openmp, 18, 0.00895905, 200, 7, 0.05, 0.85, 0.999443
openmp, 18, 0.00694108, 200, 7, 0.05, 0.85, 1.00072
openmp, 18, 0.0116858, 200, 7, 0.05, 0.85, 0.99984
openmp, 19, 0.20487, 200, 7, 0.05, 0.85, 0.999415
openmp, 19, 0.00416303, 200, 7, 0.05, 0.85, 1.00071
openmp, 19, 0.203969, 200, 7, 0.05, 0.85, 1.00047
openmp, 19, 0.024153, 200, 7, 0.05, 0.85, 0.999719
openmp, 19, 0.00981808, 200, 7, 0.05, 0.85, 1.0004
openmp, 20, 0.0156012, 200, 7, 0.05, 0.85, 0.999886
openmp, 20, 0.18308, 200, 7, 0.05, 0.85, 1.00101
openmp, 20, 0.00739503, 200, 7, 0.05, 0.85, 0.999871
openmp, 20, 0.201152, 200, 7, 0.05, 0.85, 1.00046
openmp, 20, 0.0261409, 200, 7, 0.05, 0.85, 1.00037
openmp, 21, 0.0126331, 200, 6, 0.05, 0.85, 0.99964
openmp, 21, 0.0753181, 200, 7, 0.05, 0.85, 0.999579
openmp, 21, 0.0109761, 200, 7, 0.05, 0.85, 1.00102
openmp, 21, 0.00966501, 200, 7, 0.05, 0.85, 1.00025
openmp, 21, 0.0715401, 200, 7, 0.05, 0.85, 1.00008
openmp, 22, 0.0111921, 200, 15, 0.05, 0.85, 0.971289
openmp, 22, 0.207381, 200, 7, 0.05, 0.85, 0.99975
openmp, 22, 0.202476, 200, 7, 0.05, 0.85, 1.00011
openmp, 22, 0.201555, 200, 7, 0.05, 0.85, 1.00003
openmp, 22, 0.20141, 200, 7, 0.05, 0.85, 1.00058
openmp, 23, 0.202128, 200, 8, 0.05, 0.85, 0.998844
openmp, 23, 0.2013, 200, 7, 0.05, 0.85, 1.00016
openmp, 23, 0.203353, 200, 7, 0.05, 0.85, 1.00044
openmp, 23, 0.201549, 200, 7, 0.05, 0.85, 0.999667
openmp, 23, 0.201631, 200, 7, 0.05, 0.85, 0.999948
openmp, 24, 0.206444, 200, 7, 0.05, 0.85, 0.999393
openmp, 24, 0.201869, 200, 7, 0.05, 0.85, 0.999623
openmp, 24, 0.0108211, 200, 7, 0.05, 0.85, 0.999841
openmp, 24, 0.20158, 200, 7, 0.05, 0.85, 1.00125
openmp, 24, 0.20158, 200, 7, 0.05, 0.85, 0.999672
